# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_protein_protein_contact	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ODF3L2	ODF3L2	NM_182577.2		1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OGG1	OGG1	NM_016821.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OGG1	OGG1	NM_016826.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OGG1	OGG1	NM_016827.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OGG1	OGG1	NM_016828.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OGG1	OGG1	NM_016829.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OLFML2B	OLFML2B	NM_001297713.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLFML2B	OLFML2B	NM_015441.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OPN3	OPN3	NM_014322.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OR10A2	OR10A2	NM_001004460.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR10H2	OR10H2	NM_013939.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR10J3	OR10J3	NM_001004467.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR10K1	OR10K1	NM_001004473.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR10S1	OR10S1	NM_001004474.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR10X1	OR10X1	NM_001004477.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR13C3	OR13C3	NM_001001961.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR13H1	OR13H1	NM_001004486.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR1B1	OR1B1	NM_001004450.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR1L8	OR1L8	NM_001004454.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR2A2	OR2A2	NM_001005480.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR2F1	OR2F1	NM_012369.2		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR2F2	OR2F2	NM_001004685.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR2G6	OR2G6	NM_001013355.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR4A47	OR4A47	NM_001005512.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR4C15	OR4C15	NM_001001920.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR4D5	OR4D5	NM_001001965.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR4S1	OR4S1	NM_001004725.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR4X1	OR4X1	NM_001004726.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR4X2	OR4X2	NM_001004727.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR51B2	OR51B2	NM_033180.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR51B5	OR51B5	NM_001005567.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OR51B5	OR51B5	NR_038321.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OR51G2	OR51G2	NM_001005238.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR52D1	OR52D1	NM_001005163.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR52L1	OR52L1	NM_001005173.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR5D13	OR5D13	NM_001001967.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR5K1	OR5K1	NM_001004736.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR5K4	OR5K4	NM_001005517.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR5L1	OR5L1	NM_001004738.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR6T1	OR6T1	NM_001005187.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OR7E24	OR7E24	NM_001079935.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR7G3	OR7G3	NM_001001958.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR8A1	OR8A1	NM_001005194.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR8B3	OR8B3	NM_001005467.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR8D1	OR8D1	NM_001002917.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR8D2	OR8D2	NM_001002918.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR8G1	OR8G1	NM_001002905.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR8G5	OR8G5	NM_001005198.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR8H1	OR8H1	NM_001005199.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR9G4	OR9G4	NM_001005284.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR9K2	OR9K2	NM_001005243.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR9Q1	OR9Q1	NM_001005212.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ORC3	ORC3	NM_001197259.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ORC3	ORC3	NM_012381.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ORC3	ORC3	NM_181837.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OSBPL6	OSBPL6	NM_001201480.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OSBPL6	OSBPL6	NM_001201481.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OSBPL6	OSBPL6	NM_001201482.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OSBPL6	OSBPL6	NM_032523.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OSBPL6	OSBPL6	NM_145739.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OSMR	OSMR	NM_001168355.1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OSMR	OSMR	NM_003999.2		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTOF	OTOF	NM_001287489.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOF	OTOF	NM_004802.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOF	OTOF	NM_194248.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOF	OTOF	NM_194322.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOF	OTOF	NM_194323.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOGL	OTOGL	NM_173591.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOP2	OTOP2	NM_178160.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTOP3	OTOP3	NM_001272005.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTOP3	OTOP3	NM_178233.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PABPC5	PABPC5	NM_080832.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PABPC5-AS1	PABPC5-AS1	NR_110659.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PADI2	PADI2	NM_007365.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAK3	PAK3	NM_001128166.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAK3	PAK3	NM_001128167.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAK3	PAK3	NM_001128168.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAK3	PAK3	NM_001128172.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAK3	PAK3	NM_001128173.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAK3	PAK3	NM_002578.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PALD1	PALD1	NM_014431.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAN3	PAN3	NM_175854.7		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAPPA	PAPPA	NM_002581.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAPPA2	PAPPA2	NM_020318.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAPPA2	PAPPA2	NM_021936.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAPSS2	PAPSS2	NM_001015880.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAPSS2	PAPSS2	NM_004670.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARD6A	PARD6A	NM_001037281.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PARD6A	PARD6A	NM_016948.2		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PARK2	PARK2	NM_004562.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARK2	PARK2	NM_013987.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARK2	PARK2	NM_013988.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARM1	PARM1	NM_015393.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARP6	PARP6	NM_020214.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARPBP	PARPBP	NM_017915.3		0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARVA	PARVA	NM_018222.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PASD1	PASD1	NM_173493.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PAX1	PAX1	NM_001257096.1		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX1	PAX1	NM_006192.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PBLD	PBLD	NM_001033083.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PBLD	PBLD	NM_022129.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PBXIP1	PBXIP1	NM_020524.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PC	PC	NM_000920.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PC	PC	NM_001040716.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PC	PC	NM_022172.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDH15	PCDH15	NM_001142769.1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PCDH15	PCDH15	NM_001142770.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDH15	PCDH15	NM_001142771.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDH15	PCDH15	NM_001142772.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDH17	PCDH17	NM_001040429.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHA1	PCDHA1	NM_018900.3		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
PCDHA1	PCDHA1	NM_031411.2		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
PCDHA10	PCDHA10	NM_018901.3		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHA10	PCDHA10	NM_031860.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHA11	PCDHA11	NM_018902.4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHA12	PCDHA12	NM_018903.3		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHA13	PCDHA13	NM_018904.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHA13	PCDHA13	NM_031865.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHA2	PCDHA2	NM_018905.2		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
PCDHA2	PCDHA2	NM_031496.1		0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
PCDHA3	PCDHA3	NM_018906.2		0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
PCDHA3	PCDHA3	NM_031497.1		0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
PCDHA4	PCDHA4	NM_018907.3		0	0	1	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1
PCDHA4	PCDHA4	NM_031500.2		0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PCDHA5	PCDHA5	NM_018908.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PCDHA5	PCDHA5	NM_031501.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCDHA6	PCDHA6	NM_018909.3		0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PCDHA6	PCDHA6	NM_031848.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHA6	PCDHA6	NM_031849.2		0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PCDHA7	PCDHA7	NM_018910.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHA8	PCDHA8	NM_018911.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHA9	PCDHA9	NM_031857.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHB1	PCDHB1	NM_013340.3		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PCDHB11	PCDHB11	NM_018931.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHB15	PCDHB15	NM_018935.3		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PCDHB16	PCDHB16	NM_020957.3		0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PCDHB19P	PCDHB19P	NR_001282.2		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PCDHB2	PCDHB2	NM_018936.3		0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
PCDHB3	PCDHB3	NM_018937.4		0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PCDHB7	PCDHB7	NM_018940.3		0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
PCDHB8	PCDHB8	NM_019120.4		0	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
PCDHB9	PCDHB9	NM_019119.4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDHGA1	PCDHGA1	NM_018912.2		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
PCDHGA10	PCDHGA10	NM_018913.2		0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PCDHGA10	PCDHGA10	NM_032090.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHGA11	PCDHGA11	NM_018914.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHGA11	PCDHGA11	NM_032092.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHGA12	PCDHGA12	NM_003735.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCDHGA2	PCDHGA2	NM_018915.3		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
PCDHGA3	PCDHGA3	NM_018916.3		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
PCDHGA4	PCDHGA4	NM_018917.3		0	0	1	4	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
PCDHGA4	PCDHGA4	NM_032053.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHGA5	PCDHGA5	NM_018918.2		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
PCDHGA5	PCDHGA5	NM_032054.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCDHGA6	PCDHGA6	NM_018919.2		0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
PCDHGA6	PCDHGA6	NM_032086.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDHGA7	PCDHGA7	NM_018920.3		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
PCDHGA8	PCDHGA8	NM_014004.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHGA8	PCDHGA8	NM_032088.1		0	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
PCDHGA9	PCDHGA9	NM_018921.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PCDHGB1	PCDHGB1	NM_018922.2		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
PCDHGB1	PCDHGB1	NM_032095.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCDHGB2	PCDHGB2	NM_018923.2		0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
PCDHGB2	PCDHGB2	NM_032096.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDHGB3	PCDHGB3	NM_018924.4		0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
PCDHGB3	PCDHGB3	NM_032097.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHGB4	PCDHGB4	NM_003736.2		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
PCDHGB4	PCDHGB4	NM_032098.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCDHGB5	PCDHGB5	NM_018925.2		0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
PCDHGB5	PCDHGB5	NM_032099.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDHGB6	PCDHGB6	NM_018926.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PCDHGB6	PCDHGB6	NM_032100.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCDHGB7	PCDHGB7	NM_018927.3		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
PCDHGB7	PCDHGB7	NM_032101.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDHGC3	PCDHGC3	NM_002588.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHGC3	PCDHGC3	NM_032402.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCDHGC3	PCDHGC3	NM_032403.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PCK1	PCK1	NM_002591.3		10	0	1	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0
PCLO	PCLO	NM_014510.2		1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0
PCLO	PCLO	NM_033026.5		1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0
PCNXL3	PCNXL3	NM_032223.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCOLCE2	PCOLCE2	NM_013363.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCSK9	PCSK9	NM_174936.3		45	0	1	0	0	0	0	0	0	1	0	45	0	0	0	0	0	0	0
PCSK9	PCSK9	NR_110451.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PDE1B	PDE1B	NM_000924.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE1B	PDE1B	NM_001165975.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE1B	PDE1B	NM_001288768.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE1B	PDE1B	NM_001288769.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE1B	PDE1B	NM_001315534.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE1B	PDE1B	NM_001315535.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE6C	PDE6C	NM_006204.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDGFRL	PDGFRL	NM_006207.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDPR	PDPR	NM_017990.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDZD7	PDZD7	NM_001195263.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PECR	PECR	NM_018441.5		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX5	PEX5	NM_000319.4		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PEX5	PEX5	NM_001131023.1		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PEX5	PEX5	NM_001131024.1		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PEX5	PEX5	NM_001131025.1		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PEX5	PEX5	NM_001131026.1		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PEX5	PEX5	NM_001300789.1		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PFAS	PFAS	NM_012393.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGF	PGF	NM_001207012.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGF	PGF	NM_001293643.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGF	PGF	NM_002632.5		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGK2	PGK2	NM_138733.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGM1	PGM1	NM_001172818.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGM1	PGM1	NM_001172819.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGM1	PGM1	NM_002633.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGM3	PGM3	NM_001199917.1		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM3	PGM3	NM_001199918.1		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM3	PGM3	NM_001199919.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PGM3	PGM3	NM_015599.2		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGR	PGR	NM_000926.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGR	PGR	NM_001202474.3		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PGR	PGR	NM_001271161.2		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PGR	PGR	NM_001271162.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PGR	PGR	NR_073141.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PGR	PGR	NR_073142.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PGR	PGR	NR_073143.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PGRMC2	PGRMC2	NM_006320.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
PHF10	PHF10	NM_018288.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHF10	PHF10	NM_133325.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHLDB2	PHLDB2	NM_001134437.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHLDB2	PHLDB2	NM_001134438.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHLDB2	PHLDB2	NM_001134439.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHLDB2	PHLDB2	NM_145753.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHRF1	PHRF1	NM_001286581.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHRF1	PHRF1	NM_001286582.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHRF1	PHRF1	NM_001286583.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHRF1	PHRF1	NM_020901.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIK3C2G	PIK3C2G	NM_001288772.1		0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
